Date,p,v,pADANIPORTS,vADANIPORTS,pASIANPAINT,vASIANPAINT,pAXISBANK,vAXISBANK,pBAJAJ-AUTO,vBAJAJ-AUTO,pBAJFINANCE,vBAJFINANCE,pBAJAJFINSV,vBAJAJFINSV,pBPCL,vBPCL,pBHARTIARTL,vBHARTIARTL,pINFRATEL,vINFRATEL,pBRITANNIA,vBRITANNIA,pCIPLA,vCIPLA,pCOALINDIA,vCOALINDIA
7/7/2009,4202.149902,0,96.07365417,1602385,72.27906036,1591560,115.8416901,18469900,,,6.839963436,26431,337.4276733,7951,29.13240242,2554056,350.2017517,6443844,,,117.1456299,53900,241.5094452,1009388,,
7/8/2009,4078.899902,0,93.25257874,1653535,71.3873291,47500,111.5512695,18125845,,,6.975799084,117592,333.505188,8902,30.43076706,4922778,341.6660156,3858777,,,115.603775,13390,240.8046265,1195576,,
7/9/2009,4080.949951,0,91.23355103,905865,70.46264648,221520,108.4947739,18816840,,,6.982836723,37938,332.1497192,6311,30.90820885,4737612,343.0237732,3527613,,,114.8256073,4740,246.2080231,2006892,,
7/10/2009,4003.899902,0,95.16094208,5260355,70.10057831,35080,104.70784,14993220,,,6.821260452,24506,329.7768555,5928,29.58370972,3339150,335.242981,4294741,,,113.7484741,3050,246.6309509,1244718,,
7/13/2009,3974.050049,0,93.29867554,949800,67.28171539,702740,107.1402664,34698180,,,6.558988571,47160,316.8955383,13037,29.20437241,1922616,330.3713684,4100883,,,115.9748154,43920,251.4705048,2295629,,
7/14/2009,4111.399902,0,96.82042694,4399615,69.72354126,432250,108.2465439,27239740,,,6.954733372,54252,326.2418518,5769,29.50522041,3028770,333.3677979,5112479,,,115.1534653,4570,255.6993256,1549807,,
7/15/2009,4233.5,0,99.59539795,2720310,70.02575684,35700,111.8632889,20832595,,,8.345682144,706940,343.2872009,31266,30.19529724,2241840,336.3848877,4530320,,,114.7896118,4330,255.7462311,2301979,,
7/16/2009,4231.399902,0,97.52108765,1104350,71.27661133,61180,113.2745132,14861170,,,7.914794445,825633,358.493103,42280,30.03832054,1421664,338.3464966,6137716,,,114.1087418,5170,259.6931458,1407264,,
7/17/2009,4374.950195,0,100.2223206,1478485,71.18084717,38180,120.7136459,17768720,,,8.436977386,327054,355.3937988,43992,30.04483223,2276994,356.1936951,9457618,,,114.2132111,3790,262.7002258,1631171,,
7/20/2009,4502.25,0,101.7342606,1532335,72.46460724,321300,125.7132034,13151900,,,8.629018784,315897,350.9379578,16204,29.83880043,3311358,366.023407,5371065,,,119.4728241,252040,266.0832825,1100253,,
7/21/2009,4469.100098,0,102.0200806,1452735,74.83757782,101540,125.4366455,14827250,,,8.537674904,127617,346.2416382,10378,29.44310379,3638316,361.2164917,7184545,,,119.7105942,15430,265.5193787,1046706,,
7/22/2009,4398.899902,0,102.5086899,1560975,77.59658813,240120,122.0752335,14935550,,,8.591565132,128656,339.0256042,28571,28.8282547,7023438,354.7926331,12590686,,,123.4896011,46070,255.1354523,1587892,,
7/23/2009,4523.75,0,102.7483749,916475,77.09387207,420690,126.7911453,14716965,,,8.312902451,130725,362.4638672,19296,29.54447174,4880364,350.9566956,16752629,,,128.3745728,182020,267.2108765,1103766,,
7/24/2009,4568.549805,0,102.9696426,817880,78.38360596,1238050,126.7911453,12315760,,,8.261375427,43033,366.6278992,21133,29.60007477,1671186,359.5916138,10505294,,,131.1376953,83390,266.7410889,783440,,
7/27/2009,4572.299805,0,103.0895157,799480,80.99900055,515920,133.0885315,17416115,,,8.891291618,401418,363.1903992,10496,29.55757713,1922712,366.1193848,6119454,,,132.8128357,36940,266.2711792,879575,,
7/28/2009,4564.100098,0,103.4490433,1024430,82.86325836,300380,135.6769714,19645560,,,9.155877113,109687,353.601593,27136,30.23124886,2973408,371.3496399,10001000,,,129.9452667,17890,265.9892883,753266,,
7/29/2009,4513.5,0,100.6464081,754145,83.62934113,253980,130.1455078,15702450,,,9.062220573,75187,339.4129944,12085,30.66948509,4353006,367.1560059,6112065,,,131.4294891,24900,257.5317383,2818963,,
7/30/2009,4571.450195,0,102.7115173,1996945,83.55153656,147410,130.5709991,12096110,,,8.98726368,53150,336.7986755,13200,31.85007477,7742226,366.5515442,6449869,,,130.9071198,5170,263.1700745,1895716,,
7/31/2009,4636.450195,0,110.8797455,8675780,84.47020721,107850,130.0816803,11548155,,,8.905320168,96997,328.5663147,27254,31.00306892,6125328,354.5345764,7258614,,,134.6428833,82160,258.4714661,967349,,
8/3/2009,4711.399902,0,110.7691422,4752020,84.64375305,92730,130.7341003,8999855,,,9.884129524,354896,325.8543701,59793,30.3849659,3553548,354.836792,5332591,,,132.3157196,132370,265.8013611,785440,,
8/4/2009,4680.5,0,110.7045822,2937470,84.52406311,156960,126.8975296,11921345,,,9.937970161,428024,325.9993591,13537,31.91549301,8550660,346.4946594,11946244,,,128.5871429,15420,255.9811859,1429794,,
8/5/2009,4694.149902,0,110.1237717,1700760,85.4906311,385260,120.8199997,23342860,,,10.00121498,31866,316.6046753,24957,32.76905441,8215500,347.0567932,9743893,,,130.1073761,17420,258.6594238,980009,,
8/6/2009,4585.5,0,105.3389969,1059220,82.87524414,2057630,119.9335403,23236730,,,9.879452705,67426,314.2318726,13422,33.22363281,8426226,345.1982117,9772613,,,125.8132095,29570,259.129303,1524252,,
8/7/2009,4481.399902,0,99.63227844,2246430,80.09827423,119550,115.5438385,17198460,,,9.778758049,80467,300.6733093,9011,34.14917374,6216468,331.8847351,11681093,,,122.8087234,16270,257.1088562,615978,,
8/10/2009,4437.649902,0,103.5228119,2032535,79.61049652,191500,119.6073456,31452505,,,9.378334045,145454,292.3433228,70973,32.54665756,5073558,322.4617004,17319183,,,121.8324738,198460,266.7172546,4232630,,
8/11/2009,4471.350098,0,100.9598618,1090665,80.77755737,264780,123.3800964,26039820,,,9.073932648,32998,276.9441833,29332,32.41585922,2388168,330.6306152,12357141,,,119.3899612,9930,265.5813599,2130603,,
8/12/2009,4457.5,0,100.4067001,876500,80.24489594,68670,123.451004,15520775,,,9.408800125,84378,275.7336426,22349,33.40351868,4878534,350.5575256,11078308,,,118.6190109,47020,269.6992493,1448299,,
8/13/2009,4605,0,102.08461,1332100,82.86026764,284200,124.4367294,15509915,,,10.02227974,146812,282.4646301,17009,33.49508667,2572956,357.1276245,7690733,,,120.7661209,12300,270.4092102,1457364,,
8/14/2009,4580.049805,0,101.8541183,1506010,81.73213196,128170,123.4084396,8622910,,,9.50713253,74178,282.7072144,25704,34.17204666,5558718,353.3670654,3785665,,,124.2136993,78580,267.14328,916213,,
8/17/2009,4387.899902,0,100.8400421,1294815,80.89427185,48810,117.4443741,11611480,,,9.034118652,54849,275.4428406,6822,33.105896,5051100,344.7226563,4816359,,,121.0867233,10100,251.9023285,2287657,,
8/18/2009,4458.899902,0,99.60268402,1085890,80.73565674,48740,117.8769989,12173770,,,9.490743637,73437,276.3635559,12794,33.95946503,2678010,355.3555908,4491504,,,119.8438797,15360,249.9617004,1393169,,
8/19/2009,4394.100098,0,98.64442444,2193810,78.14122009,115110,116.4302826,12269460,,,9.270650864,17291,263.6271057,11539,33.91040802,3681762,350.5141907,5248391,,,120.0636368,14690,244.3764954,2376305,,
8/20/2009,4453.450195,0,98.66304779,744805,78.52125549,62560,119.8981094,11182475,,,9.373661041,39328,257.4777222,13323,33.76323318,2193912,345.8459778,4726390,,,118.7307205,11050,243.9978485,2383191,,
8/21/2009,4528.799805,0,98.39323425,1390230,78.28186798,154040,125.1600723,17649365,,,9.467318535,21450,259.4148254,34405,34.70510483,2864778,355.9176941,3823486,,,117.9381866,16460,245.3231201,1218824,,
8/24/2009,4642.799805,0,100.0585556,1207660,79.86785126,284220,129.0250092,11827765,,,9.359583855,49919,263.0947876,33969,33.88097,3008028,358.1652222,5319726,,,118.8820419,666200,245.2285004,2622902,,
8/25/2009,4659.350098,0,100.9330597,1200325,81.37303925,179470,129.9894867,12068115,,,9.422827721,19700,268.7119446,68804,32.89004898,4683576,352.7626038,7029001,,,121.2920837,36670,246.6958313,2224091,,
8/26/2009,4680.850098,0,102.8868179,1449910,82.03736115,99640,132.3580627,11168425,,,9.546948433,33893,270.9397278,18346,35.7661972,3683052,350.4718018,4036833,,,119.6601715,11120,247.54776,1610401,,
8/27/2009,4688.200195,0,108.7945023,6384055,81.98351288,65510,130.8759308,9633505,,,9.368984222,18547,276.4118958,44078,35.24879837,5193090,360.0671387,6205328,,,118.0282211,40860,254.789566,3170917,,
8/28/2009,4732.350098,0,105.9104233,2652605,83.77297211,562900,130.3227997,7175650,,,9.371296883,115492,280.8183594,25446,35.22023392,3408432,376.233429,11495872,,,119.5268784,217550,257.629425,2045676,,
8/31/2009,4662.100098,0,103.7334213,2341605,83.80590057,508350,128.4009399,7340140,,,9.556301117,55096,270.5040283,29316,36.23367691,3203124,367.070343,4306544,,,119.8871231,431010,256.3988647,926006,,
9/1/2009,4625.350098,0,99.64919281,2167715,82.4114151,52150,126.6138687,8174465,,,10.42039013,637507,273.9424744,18218,36.58694839,3573132,365.0384827,2904300,,,121.212822,68010,254.3162842,1160201,,
9/2/2009,4608.350098,0,97.88153839,1714700,80.91220856,114540,126.1174545,5921300,,,10.20964432,189073,272.8768311,12214,38.5816803,7677216,356.6953735,3981564,,,120.9966736,8590,255.9728851,1009112,,
9/3/2009,4593.549805,0,101.6215363,1695685,80.91519928,101350,126.0323257,6336430,,,10.48358154,1061496,268.1312256,56210,39.57727432,8684004,350.0820313,5515374,,,120.8489609,5300,251.8076477,828488,,
9/4/2009,4680.399902,0,102.3751144,907015,82.27674866,64240,128.677536,5533910,,,10.62876987,741678,263.7246704,35129,39.88772202,4005264,350.1253357,11354979,,,119.2494659,7300,253.5115662,578967,,
9/7/2009,4782.899902,0,105.6778412,1676900,82.59394836,728220,132.272995,9136040,,,10.64988232,181910,267.8404541,18186,42.51765442,11176488,363.611969,11547951,,,118.900032,286270,254.3162842,865382,,
9/8/2009,4805.25,0,101.3238144,2238930,82.32762909,107150,128.3938599,10767135,,,10.64048195,205634,259.7539368,39768,41.99309921,4752060,366.5515442,10512766,,,119.5737076,15480,252.2810059,780464,,
9/9/2009,4814.25,0,100.5051117,1404150,81.76803589,39110,129.8264008,7107510,,,10.25177479,224068,258.2042542,18069,40.14464951,5707914,353.8858643,6969614,,,118.716301,11140,253.1329956,801537,,
9/10/2009,4819.399902,0,100.5423203,1070170,82.42638397,110100,128.968277,9966200,,,9.671072006,320241,253.3610229,31947,41.02602768,3832824,360.0671387,8351657,,,118.5974121,24840,250.9083252,839271,,
9/11/2009,4829.549805,0,99.36079407,883540,81.39697266,137570,128.0605469,8573030,,,9.701488495,187509,246.1943207,32470,39.93053436,5026302,364.1308289,7925891,,,118.7595367,85830,250.955658,557919,,
9/14/2009,4808.600098,0,99.58409119,773120,81.55558014,153820,127.0322723,6935840,,,9.825612068,90862,245.0320892,13406,40.45510101,5348646,362.487854,5489944,,,118.4569244,6080,249.4410095,943282,,
9/15/2009,4892.100098,0,101.82621,886180,82.24082947,135250,129.0178986,7985400,,,10.32904339,267111,246.824234,29312,40.69417191,4505994,359.2893982,6915670,,,118.6478882,14300,250.9083252,1832179,,
9/16/2009,4958.399902,0,100.4679184,1741850,82.27974701,204430,128.7342682,6108145,,,10.19793034,169569,249.2936707,19669,40.22673798,3978804,363.0065918,5573217,,,115.2038879,63950,248.0684052,1424089,,
9/17/2009,4965.549805,0,99.53755188,966905,81.66031647,1917020,129.3299561,8664500,,,10.85826588,1644793,252.1504822,42853,38.25337219,8330076,374.1591797,6564081,,,113.0676041,1262870,245.3231201,1064576,,
9/18/2009,4976.049805,0,99.59339142,1410940,82.34558105,164070,129.6136322,17216935,,,10.64752102,193067,266.8240662,273322,38.80294037,5726370,382.9334412,10942990,,,111.1943207,111150,245.2285004,2067841,,
9/22/2009,5020.200195,0,100.9702988,2679710,81.25035858,536880,129.0604706,5788485,,,10.61238289,217069,286.1455994,416371,40.0090332,3992916,370.4843445,7476313,,,109.0076218,219680,250.1983795,1183678,,
9/23/2009,4969.950195,0,100.0120316,1156820,81.72315979,440300,130.4859009,16761900,,,10.29395008,160378,283.5785828,169547,39.71644211,2124132,357.4740906,9424469,,,109.1517029,253250,245.9857788,1353793,,
9/24/2009,4986.549805,0,98.93282318,1009530,81.72016907,461310,130.4504395,8509565,,,10.42973995,114638,276.7026672,58166,40.94038773,5389662,362.487854,12076503,,,110.3117218,193450,244.8971558,1850343,,
9/25/2009,4958.950195,0,98.32811737,1762985,82.55204773,1075790,129.7483521,7096995,,,10.39696026,84285,275.1047058,57043,41.48635101,2891652,358.3817749,9252583,,,110.0847321,41880,252.9436493,1845830,,
9/29/2009,5006.850098,0,97.87223816,1142385,83.55751038,584490,131.379425,10005945,,,10.80673409,152061,269.5350037,47465,40.53359222,2322960,362.3155518,8988816,,,111.4608994,24770,264.6820068,4496535,,
9/30/2009,5083.950195,0,96.72792816,2715510,84.13205719,994060,139.7262573,45237550,,,11.20248222,423042,269.6808472,41173,40.96894455,3799884,362.0122986,5879880,,,112.7685776,432440,264.9659729,2069916,,
10/1/2009,5083.399902,0,97.78850555,1100940,84.59588623,138370,143.1515198,24119990,,,13.4130249,5849362,281.9806519,264074,39.7414093,4103976,376.1468506,36962735,,,112.3687286,33740,257.9608459,1080950,,
10/5/2009,5003.200195,0,95.78827667,1643350,84.05126953,191080,137.4498596,13516780,,,13.10158825,4331753,292.005188,476291,40.20172882,1502220,346.0192261,43205888,,,111.8175507,29280,259.9960938,3295032,,
10/6/2009,5027.399902,0,95.07190704,1663110,84.98789978,1214270,141.6693726,12104735,,,12.62153244,970315,289.1473694,94875,39.49518204,8114568,310.6603394,75845672,,,110.7259979,73120,261.8894043,1620699,,
10/7/2009,4985.75,0,94.98818207,1331755,89.19226837,920180,139.0880127,12198310,,,13.0851965,1797204,295.8300171,103512,39.53444672,1513860,310.1416016,41479548,,,111.6014023,33040,266.7172546,2940978,,
10/8/2009,5002.25,0,97.72338867,3507120,89.70697021,449070,143.2295227,17050240,,,12.99385166,471489,316.4598083,267016,40.49791718,2890812,288.7025757,45348252,,,113.2837753,80980,277.9824219,6365283,,
10/9/2009,4945.200195,0,100.1236877,4666810,89.90144348,184700,141.3289795,14735620,,,12.96811199,303979,312.1015625,162312,40.1874733,2620722,296.7857971,30562188,,,117.8084869,168340,277.556427,1705069,,
10/12/2009,5054.25,0,100.0492554,1338775,92.68442535,349800,143.7401733,12621535,,,13.33107948,436803,318.2026672,115768,40.35519028,1696518,303.6581726,15481917,,,118.2155457,42240,282.3369446,1559836,,
10/14/2009,5118.200195,0,102.6821289,3312630,94.91976166,360440,146.4278564,11479920,,,15.23948574,8492208,334.0384827,317978,38.99563599,4783794,294.0618591,29665996,,,117.5599136,35920,286.7388611,1654034,,
10/15/2009,5108.850098,0,103.3984985,2834835,93.55819702,112380,142.6834717,10499780,,,14.4011898,7393329,328.0329895,228955,38.3854332,4105182,281.0515747,24494914,,,118.2299881,21400,278.4557495,1162905,,
10/16/2009,5142.149902,0,103.2775421,1700430,93.69584656,94680,142.7544098,14230400,,,13.87900639,1181795,311.81073,106632,37.49329758,3908862,282.0025024,18990131,,,118.2623901,27180,277.0830994,575469,,
10/20/2009,5114.450195,0,101.8448029,1608990,94.27638245,138920,141.0240479,9070415,,,13.39427471,506463,319.6074219,115322,37.67528915,4754916,284.1200867,11588746,,,127.0272446,156180,271.6871338,845624,,
10/21/2009,5063.600098,0,100.5702362,959450,91.95128632,254860,138.5774384,8743615,,,13.19992065,1176495,318.0094604,191269,37.27919388,3663072,287.6217041,18132635,,,126.6921997,87180,269.557251,1352893,,
10/22/2009,4988.600098,0,97.71408844,854990,91.6131134,125920,137.0314636,6598435,,,13.02662945,625208,317.9118958,78086,37.24352646,3606522,291.3822327,12774424,,,122.4953232,19860,269.0839539,908330,,
10/23/2009,4997.049805,0,96.69069672,812390,100.4617233,1683470,140.9885864,8304025,,,12.43889236,624456,308.9056091,55313,37.04368591,2775666,286.195282,9305195,,,124.6820297,45940,269.8886108,1005868,,
10/26/2009,4970.899902,0,97.98387146,1101245,105.1109772,619030,137.2796783,4460990,,,12.78547096,1107514,298.590271,43405,36.81177139,2057562,285.849762,9453672,,,123.5796661,20070,280.3016968,2248816,,
10/27/2009,4846.700195,0,94.60673523,1433930,103.2702103,204550,135.0670776,18034350,,,12.77375603,676372,291.132782,89196,36.60477066,4008540,265.3607178,15497504,,,120.3410645,17920,280.159729,2557843,,
10/28/2009,4826.149902,0,95.69525146,561490,102.740654,157260,131.6347351,15208850,,,12.2843523,328928,300.8664551,60457,35.38437271,1584930,274.1350403,14269109,,,120.5247421,30970,284.7035522,2415433,,
10/29/2009,4750.549805,0,94.55091095,648805,100.4239197,147990,128.7342682,17635290,,,12.21407223,521892,306.9202576,74242,36.07310867,3836538,269.5534058,15595569,,,121.0363083,15790,274.4324646,3056127,,
10/30/2009,4711.700195,0,93.0623703,6740830,103.528656,249210,128.6987915,10901980,,,12.05953121,257971,301.6896362,48784,36.50131607,4109154,253.1714172,36054639,,,119.8727036,16670,271.7818909,2156950,,
11/3/2009,4563.899902,0,89.57356262,1918265,104.685463,206100,126.7982483,11643330,,,12.23985958,338706,285.2731934,25305,36.00527191,2712534,259.6982727,29919742,,,119.3106995,9810,272.7758179,1730240,,
11/4/2009,4710.799805,0,91.49008179,1217495,106.2268066,478980,131.0674133,9460765,,,12.21407223,251508,293.16745,21840,36.01597595,818682,264.1932068,12309440,,,119.4475861,14490,276.7044678,1368786,,
11/5/2009,4765.549805,0,98.45835114,3932845,106.1007233,426920,129.9327545,11040040,,,12.07360744,172142,292.4892578,20465,36.04098892,1435314,276.0369263,12482420,,,118.5397873,11500,277.7931213,721641,,
11/6/2009,4796.149902,0,97.75130463,928200,106.4033203,345340,133.0246887,9430750,,,12.17194176,193448,289.2449341,24749,36.41566467,1109694,276.6856689,8233268,,,118.1687393,73970,276.0890503,1109355,,
11/9/2009,4898.399902,0,99.63990021,1999680,106.5325546,390820,141.5488281,19860525,,,12.3007412,147749,291.8592834,113386,36.98659897,1926312,265.8794861,9909053,,,120.4491196,16520,278.6923828,788401,,
11/10/2009,4881.700195,0,96.56045532,722800,105.6531219,399360,141.3218994,12050590,,,12.31944275,133061,306.4352417,319949,37.63246918,3739992,253.6469421,12450302,,,120.2977905,10620,284.5142212,2306767,,
11/11/2009,5003.950195,0,98.42114258,817285,106.2047501,380000,142.5700073,8065490,,,12.40847492,250180,302.1736755,169145,36.97944641,4208568,259.3093567,14015381,,,121.9009171,16470,288.4901123,2583042,,
11/12/2009,4952.649902,0,100.8121338,2022500,104.5625381,112680,139.010025,14094455,,,12.29370213,110274,301.2538757,81084,36.67971039,2218974,258.4441528,11411840,,,120.8021393,7080,288.3481445,1277996,,
11/13/2009,4998.950195,0,101.0074844,965160,105.1204376,202070,141.2793579,12226205,,,12.64963341,264713,303.19104,39822,37.27919388,5353032,261.1680298,7462098,,,120.4238815,8760,287.8275146,870060,,
11/16/2009,5058.049805,0,101.4447784,1585265,105.6499786,1129760,142.0097961,8831355,,,13.12264919,344294,310.2610779,120446,37.3327179,1963494,261.7291565,8492566,,,120.488739,16300,287.8275146,1111240,,
11/17/2009,5062.25,0,98.61651611,500655,105.7697754,50910,142.1445313,6582910,,,14.06164551,956132,335.5871582,356045,37.100811,2399586,256.6721191,8781708,,,117.9525909,24540,288.1114502,1934555,,
11/18/2009,5054.700195,0,99.41661072,1067010,105.7477036,1880380,141.7119293,5088005,,,14.03354263,322382,324.0621948,173090,36.751091,4300092,255.894455,8454404,,,120.4959564,85190,292.6080627,2343633,,
11/19/2009,4989,0,100.3190536,651250,106.5262604,532170,139.9248352,5850460,,,13.52307415,178812,317.4761658,79781,36.24794388,3374082,253.6469421,6254203,,,121.2812881,9870,287.8748169,1360520,,
11/20/2009,5052.450195,0,99.61199951,989595,106.6019058,920400,140.7049103,9253395,,,13.89539433,340332,316.6530151,52183,37.16859055,1848312,249.6265411,12024210,,,121.6487427,92200,292.2767334,1570372,,
11/23/2009,5103.549805,0,102.6356049,1230950,107.1881714,289640,141.7473907,5518350,,,13.86261654,82196,319.8006287,48550,37.62177277,2216394,237.9560852,20368578,,,118.8315811,15520,305.2930908,2720130,,
11/24/2009,5090.549805,0,102.0960083,1228715,107.1598129,1512170,141.8466797,5970380,,,13.49029446,155077,318.9291992,23483,38.53886795,3429990,244.2230225,10227013,,,120.5283661,9220,310.3576355,3148997,,
11/25/2009,5108.149902,0,101.9285431,1403720,106.015625,78070,144.193985,11950580,,,13.32404232,140307,316.9437256,26270,41.16880798,8733318,243.5751953,7139650,,,120.1104813,5340,308.7010498,1478099,,
11/26/2009,5005.549805,0,101.8076172,640705,106.1921234,280200,141.4566345,13558880,,,13.6377964,198038,309.1955261,18525,40.77270508,5766336,242.4509888,11931095,,,118.8676071,12130,300.8438416,2109028,,
11/27/2009,4941.75,0,98.81188965,835645,103.3962708,150240,137.7477264,9159750,,,13.30061436,161335,302.8035583,26062,41.5113678,4920708,245.2172546,6300952,,,116.9582901,24330,303.3051147,3079737,,
11/30/2009,5032.700195,0,101.0074844,720815,105.889534,102050,141.7473907,7341520,,,13.50437069,152597,301.3022766,28850,42.1144104,6923376,258.9629822,12835584,,,115.5028915,34850,302.9265442,1613425,,
12/1/2009,5122,0,103.6031647,1065850,107.6389313,104200,147.059021,8371170,,,13.74316692,123376,311.3267212,145973,43.22047424,5974290,263.2855225,9376246,,,117.1204071,16550,311.2569885,3075034,,
